IDL,DATA
80,4C2D4D0301C364FF
30,1700000000003E70
15,276E276A276C276D
16,02FDF4EF2A000000
55,200081017F630000
41,0061000000000000
50,0000000000000000
30,5E51000200100040
30,1700000000003E70
82,7F08400000000000
91,592F7F2A7EF4A838
80,4C2D4D0301C365FF
73,1C231749174F1C2D
11,FFFE0064004A0000
15,276E276A2777276D
17,0000000000000000
41,0061000000000000
00,27C6278B278B0100
01,0DC9000027790000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C366FF
15,276E276A27772776
16,02FDF5F028000000
41,0061000000000000
30,5E53000200100040
30,1700000000003E70
82,7F08400000000000
91,592F7F6B7F14A838
40,0A00000000000000
54,3731323238373033
80,4C2D4D0301C367FF
73,1C25174B17451C3B
11,FFFE0064004A0000
15,276E276A27772776
17,01F001F584500000
15,000000000000005F
17,0000000000000000
00,27C6278B278B0100
01,0DC9000027790000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
30,1700000000003E70
80,4C2D4D0301C369FF
15,276E276A27772776
16,02FDF5F028000000
50,7D72386080000628
41,0061000000000000
30,5E56000200100040
00,27C0278A278A0100
82,7F08400000000000
01,0DD20000277A0000
30,1700000000003E70
91,592F7F817EF4A838
55,200081017F630000
20,673D3A0000000000
22,0000000000000000
80,4C2D4D0301C36AFF
73,1C21174F17191C41
11,FFFE0064004A0000
15,276E277427772776
17,0000000000000000
55,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C36BFF
15,2776277427772776
16,03FEF5F028000000
41,0061000000000000
00,27C0278A278A0100
01,0DD20000277A0000
30,1700000000003E70
30,5E56000200100040
82,7F08400000000000
91,592F7F817EF4A838
80,4C2D4D0301C36CFF
73,1C23174917131C41
11,FFFE0064004A0000
15,2776277427772776
17,0000000000000000
30,1700000000003E70
23,0000000000000000
FF,1019241236450063
41,0061000000000000
81,4C24010000000000
47,0060000000000000
80,4C2D4D0301C36EFF
00,27C0278A278A0100
74,FFFC000000000000
01,0DB9000027790000
15,2776277427772776
16,03FEF5F028000000
17,01F001F5B6500000
30,1700000000003E70
15,000000000000005F
41,0061000000000000
30,5E56000200100040
82,7F08400000000000
30,1700000000003E70
91,592F7F767EF4A838
80,4C2D4D0301C36FFF
73,1C23173B170B1C3F
11,FFFE0064004A0000
15,2776277427772776
17,0000000000000000
50,7D84384680000828
41,0061000000000000
00,27C3278A278A0100
01,0DB9000027790000
30,1700000000003E70
55,200081017F630000
81,4C24010000000000
80,4C2D4D0301C370FF
15,2776277427782776
16,03FEF5F128000000
41,0061000000000000
30,1700000000003E70
50,0000000000000000
30,5E5B000200100040
82,7F08400000000000
91,592F7F6B7EF4A838
80,4C2D4D0301C371FF
73,1C21173B17011C3B
11,FFFE0064004A0000
15,2776277427782775
17,0000000000000000
00,27C3278A278A0100
01,0DB4000027780000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
30,1700000000003E70
80,4C2D4D0301C373FF
15,2776277427782773
16,03FEF6F128000000
41,0061000000000000
30,5E5E000200100040
00,27C3278A278A0100
82,7F08400000000000
01,0DB4000027780000
91,592F7F817ED4A838
30,1700000000003E70
40,0A00000000000000
80,4C2D4D0301C374FF
73,1C23173F17011C41
11,FFFE0064004A0000
15,2776277427782773
17,01F101F6E8500000
15,000000000000005F
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
50,7D843846004A0A28
80,4C2D4D0301C375FF
15,2776277227782773
16,03FEF6F128000000
41,0061000000000000
30,5E60000200100040
00,27C6278B278B0100
01,0DB8000027780000
30,1700000000003E70
55,200081017F630000
20,673D3B0000000000
22,0000000000000000
82,7F08400000000000
91,592F7F6B7EDFA838
80,4C2D4D0301C376FF
55,0000000000000000
73,1C1F174117011C3B
11,FFFE0064004A0000
15,2774277127782773
17,0000000000000000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
00,27C6278B278B0100
80,4C2D4D0301C378FF
01,0DB8000027780000
15,2774277127782773
16,04FFF6F128000000
30,1700000000003E70
51,000108C03C050000
52,00000035405A0000
41,0061000000000000
30,5E64000200100040
30,1700000000003E70
82,7F08400000000000
91,592F7F977EEAA838
80,4C2D4D0301C379FF
73,1C1F174516F31C45
11,FFFE0064004A0000
15,2774277127782773
17,0000000000000000
41,0061000000000000
47,0060000000000000
00,27C6278B278B0100
01,0DC2000027780000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C37AFF
74,FFFC000000000000
15,2774277127782773
16,04FFF6F128000000
17,01F101F61A500000
15,000000000000005F
30,1700000000003E70
41,0061000000000000
30,5E64000200100040
50,7D84382B02010C28
82,7F08400000000000
91,592F7F817EDFA838
80,4C2D4D0301C37BFF
73,1C23176516D31C41
11,FFFE0064004A0000
15,2774277127732773
17,0000000000000000
00,27C7278B278B0100
01,0DC2000027780000
30,1700000000003E70
55,200081017F630000
41,0061000000000000
81,4C24010000000000
C4,0000000000000000
30,1700000000003E70
80,4C2D4D0301C37DFF
15,27742771276E2773
16,04FFF6F228000000
41,0061000000000000
50,0000000000000000
30,5E6A000200100040
82,7F08400000000000
00,27C7278B278B0100
01,0DC10000276B0000
91,592F7F817EEAA838
30,1700000000003E70
80,4C2D4D0301C37EFF
73,1C21175B16F31C41
11,FFFE0064004A0000
15,27742771276E276E
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C37FFF
15,27742771276E276A
16,04FFF6F228000000
41,0061000000000000
30,5E6F000200100040
00,27C7278B278B0100
01,0DC10000276B0000
30,1700000000003E70
82,7F08400000000000
91,592F7F557EDFA838
40,0A00000000000000
80,4C2D4D0301C380FF
73,1C21175D16ED1C37
11,FFFE0064004A0000
15,27742771276E2765
17,01F201F64C500000
15,000000000000005F
17,0000000000000000
30,1700000000003E70
41,0061000000000000
50,7D84382B02010E28
81,4C24010000000000
00,27C6278B278B0100
80,4C2D4D0301C382FF
01,0DC10000276A0000
15,2773276E276E2762
16,04FFF6F228000000
30,1700000000003E70
55,200081017F630000
20,673E3C0000000000
22,0000000000000000
41,0061000000000000
30,5E6F000200100040
82,7E08400000000000
30,1700000000003E70
91,592F7F6B7EF4A838
80,4C2D4D0301C383FF
55,0000000000000000
73,1C21176516E31C3B
11,FFFE0064004A0000
15,276E276A276E2760
17,0000000000000000
41,0061000000000000
00,27C6278B278B0100
01,0DC30000276A0000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C384FF
15,27692766276E2760
16,04FFF7F228000000
30,1700000000003E70
41,0061000000000000
30,5E75000200100040
82,7E08400000000000
91,592F7F817EF4A838
80,4C2D4D0301C385FF
73,1C2B176516F71C41
11,FFFE0064004A0000
15,27652764276E2760
17,0000000000000000
47,0060000000000000
00,27C6278B278B0100
01,0DC30000276A0000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C387FF
30,1700000000003E70
74,FFFC000000000000
15,27652764276E2760
16,0500F7F228000000
17,01F201F77E500000
15,000000000000005F
50,7D72384600001028
41,0061000000000000
30,5E76000200100040
82,7E08400000000000
00,27C6278B278B0100
91,592F7F977F09A838
01,0DE40000276A0000
30,1700000000003E70
55,200081017F630000
80,4C2D4D0301C388FF
73,1C27176B16D91C45
11,FFFE0064004A0000
15,27652764276D2760
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C389FF
15,2765276427682760
16,0500F7F228000000
00,27C1278C278C0100
01,0DE40000276A0000
30,1700000000003E70
41,0061000000000000
50,0000000000000000
30,5E7B000200100040
82,7E08400000000000
91,592F7F8C7F09A838
80,4C2D4D0301C38AFF
73,1C2B176516ED1C43
11,FFFE0064004A0000
15,2765276427642760
17,0000000000000000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C38CFF
00,27C1278C278C0100
01,0DF20000275E0000
15,2765276427612760
16,0500F7F228000000
30,1700000000003E70
41,0061000000000000
30,5E7C000200100040
82,7E08400000000000
30,1700000000003E70
91,592F7F8C7EF4A838
40,0A00000000000000
80,4C2D4D0301C38DFF
73,1C23176316DD1C43
11,FFFE0064004A0000
15,27652764275D2760
17,01F201F7B0500000
15,000000000000005F
50,7D72384600000228
17,0000000000000000
00,27B5278D278D0100
41,0061000000000000
01,0DF20000275E0000
30,1700000000003E70
55,200081017F630000
20,673E3C0000000000
22,0000000000000000
81,4C24010000000000
80,4C2D4D0301C38EFF
15,2765276427102760
16,0500F7F228000000
30,1700000000003E70
41,0061000000000000
30,5E82000200100040
82,7E08400000000000
91,592F7F767F09A838
80,4C2D4D0301C38FFF
55,0000000000000000
73,1C25175116E31C3F
11,FFFE0064004A0000
15,276527642710275D
17,0000000000000000
00,27B5278D278D0100
01,0E090000275C0000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C391FF
30,1700000000003E70
15,27652763275D2710
16,0500F7F328000000
41,0061000000000000
30,5E84000200100040
82,7E08400000000000
47,0060000000000000
91,592F7F6B7EFEA838
00,27B5278D278D0100
01,0E090000275C0000
30,1700000000003E70
80,4C2D4D0301C392FF
73,1C25175116E31C3B
11,FFFE0064004A0000
15,27612760275D2710
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
50,7D72384680000428
80,4C2D4D0301C393FF
74,FFFC000000000000
15,275E2710275D2710
16,0500F7F328000000
17,01F301F7E2500000
15,000000000000005F
00,27A2278F278F0100
01,0E010000275C0000
30,1700000000003E70
55,200081017F630000
41,0061000000000000
30,5E84000200100040
82,7E08400000000000
91,592F7F3F7F35A838
80,4C2D4D0301C394FF
73,1C2D176316D91C31
11,FFFE0064004A0000
15,27102710275D2710
17,0000000000000000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
0B,6000000000000000
A9,FFBFFBFFBFFB0FF0
80,4C2D4D0301C396FF
00,27A2278F278F0100
01,0E010000275C0000
15,27102710275D2710
16,0500F7F328000000
30,1700000000003E70
C4,0000000000000000
41,0061000000000000
50,0000000000000000
30,5E84000200100040
82,7E08400000000000
91,592F7F4B7F09A838
30,1700000000003E70
80,4C2D4D0301C397FF
73,1C31174D16D31C35
11,FFFE0064004A0000
15,27102710275D2710
17,0000000000000000
41,0061000000000000
00,27A2278F278F0100
01,0DF40000275C0000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C398FF
15,27102710275D2710
16,0500F7F328000000
30,1700000000003E70
41,0061000000000000
30,5E84000200100040
50,7D72384680000628
82,7E08400000000000
91,592F7F4B7EFEA838
40,0A00000000000000
80,4C2D4D0301C399FF
73,1C2B176516DD1C35
11,FFFE0064004A0000
15,27102710275D2710
17,01F301F714500000
15,000000000000005F
17,0000000000000000
00,27A2278F278F0100
01,0DF40000275C0000
30,1700000000003E70
55,200081017F630000
20,673E3D0000000000
22,0000000000000000
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C39BFF
30,1700000000003E70
15,2710271027102710
16,0500F7F328000000
41,0061000000000000
30,5E84000200100040
82,7E08400000000000
00,27A9279227920100
91,592F7F617EF4A838
01,0DDF000027100000
30,1700000000003E70
80,4C2D4D0301C39CFF
55,0000000000000000
73,1C21176516C71C39
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C39DFF
15,2710271027102710
16,0500F8F328000000
47,0060000000000000
00,27A9279227920100
01,0DDF000027100000
30,1700000000003E70
41,0061000000000000
30,5E82000200100040
82,7E08400000000000
91,592F7F617EF4A838
80,4C2D4D0301C39EFF
73,1C25175B16BD1C39
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
30,1700000000003E70
41,0061000000000000
50,7D72382B80000828
81,4C24010000000000
80,4C2D4D0301C3A0FF
00,27A9279227920100
74,FFFC000000000000
01,0DD4000027100000
15,2710271027102710
16,0500F8F328000000
17,01F301F846500000
30,1700000000003E70
55,200081017F630000
15,000000000000005F
41,0061000000000000
30,5E82000200100040
82,7E08400000000000
30,1700000000003E70
91,592F7F6B7EEAA838
80,4C2D4D0301C3A1FF
73,1C25175B16BD1C3B
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
41,0061000000000000
00,27B5279227920100
01,0DD4000027100000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C3A2FF
15,2710271027102710
16,0500F8F328000000
30,1700000000003E70
41,0061000000000000
50,0000000000000000
30,5E7C000200100040
82,7E08400000000000
91,592F7F357EFEA838
80,4C2D4D0301C3A3FF
73,1C21174F16CF1C2F
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
00,27B5279227920100
01,0DA6000027100000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C3A5FF
30,1700000000003E70
15,2710271027102710
16,0600F8F328000000
50,7D72382B004A0A28
41,0061000000000000
30,5E7C000200100040
82,7E08400000000000
91,592F7F6B7EF4A838
00,27B5279227920100
01,0DA6000027100000
30,1700000000003E70
55,200081017F630000
40,0A00000000000000
20,673E3E0000000000
80,4C2D4D0301C3A6FF
22,0000000000000000
73,1C25174F16C71C3B
11,FFFE0064004A0000
15,2710271027102710
17,01F301F878500000
15,000000000000005F
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C3A7FF
15,2710271027102710
16,0600F8F328000000
00,27C4279227920100
01,0DA6000027100000
30,1700000000003E70
41,0061000000000000
30,5E76000200100040
82,7F08400000000000
91,592F7F2A7EDFA838
80,4C2D4D0301C3A8FF
73,1C25175D16B71C2D
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
55,0000000000000000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C3AAFF
47,0060000000000000
00,27C4279227920100
01,0D99000027100000
15,2710271027102710
16,0600F8F328000000
30,1700000000003E70
41,0061000000000000
30,5E75000200100040
82,7F08400000000000
30,1700000000003E70
91,592F7F357EF4A838
80,4C2D4D0301C3ABFF
73,1C21174F16D91C2F
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
50,7D84381102010C28
41,0061000000000000
00,27C4279227920100
01,0D99000027100000
30,1700000000003E70
55,200081017F630000
81,4C24010000000000
80,4C2D4D0301C3ACFF
74,FFFC000000000000
15,2710271027102710
16,0600F8F328000000
17,01F301F8AA500000
15,000000000000005F
30,1700000000003E70
41,0061000000000000
30,5E70000200100040
82,7F08400000000000
91,592F7F617EFEA838
80,4C2D4D0301C3ADFF
73,1C21175316E31C39
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
00,27CF279127910100
01,0DA0000027100000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
C4,0000000000000000
80,4C2D4D0301C3AFFF
30,1700000000003E70
15,2710271027102710
16,0600F8F328000000
41,0061000000000000
0A,4000000000000000
50,0000000000000000
30,5E70000200100040
31,0000000000000000
34,6A00000000000000
82,7F08400000000000
91,592F7F3F7EF4A838
00,27CF279127910100
01,0DA0000027100000
30,1700000000003E70
80,4C2D4D0301C3B0FF
73,1C23175F17211C31
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
50,7D84381102010E28
80,4C2D4D0301C3B1FF
15,2710271027102710
16,0600F8F328000000
00,27CF279127910100
01,0DB7000027100000
41,0061000000000000
30,1700000000003E70
55,200081017F630000
20,673E3F0000000000
22,0000000000000000
30,5E6F000200100040
82,7E08400000000000
91,592F7F617EF4A838
40,0A00000000000000
80,4C2D4D0301C3B2FF
73,1C27174717591C39
11,FFFE0064004A0000
15,2710271027102710
17,01F301F8DC500000
15,000000000000005F
17,0000000000000000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C3B4FF
00,27CD279127910100
01,0DB7000027100000
15,2710271027102710
16,0600F8F328000000
30,1700000000003E70
41,0061000000000000
30,5E69000200100040
82,7D08400000000000
91,592F7F3F7EFEA838
30,1700000000003E70
80,4C2D4D0301C3B5FF
73,1C2B174117951C31
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
55,0000000000000000
41,0061000000000000
47,0060000000000000
00,27CD279127910100
01,0DAB000027100000
30,1700000000003E70
51,000008C03C050000
52,0000003540610000
81,4C24010000000000
80,4C2D4D0301C3B6FF
15,2710271027102710
16,0600F8F328000000
30,1700000000003E70
41,0061000000000000
30,5E69000200100040
50,7D72381100001028
82,7C08400000000000
91,592F7F557F09A838
80,4C2D4D0301C3B7FF
73,1C21174D179F1C37
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
00,27CD279127910100
01,0DAB000027100000
30,1700000000003E70
55,200081017F630000
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C3B9FF
30,1700000000003E70
74,FFFC000000000000
15,2710271027102710
16,0600F8F328000000
17,01F301F80E500000
15,000000000000005F
41,0061000000000000
30,5E64000200100040
82,7C08400000000000
91,592F7F4B7EF4A838
00,27CE279127910100
01,0DC5000027100000
30,1700000000003E70
80,4C2D4D0301C3BAFF
73,1C2B174D17C11C35
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C3BBFF
15,2710271027102710
16,0600F8F328000000
41,0061000000000000
00,27CE279127910100
01,0DC5000027100000
30,1700000000003E70
50,0000000000000000
30,5E63000200100040
82,7C08400000000000
91,592F7F557F09A838
80,4C2D4D0301C3BCFF
73,1C27175917CB1C37
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
30,1700000000003E70
41,0061000000000000
50,7D72381100000228
81,4C24010000000000
80,4C2D4D0301C3BEFF
00,27CE279127910100
01,0DCC000027100000
15,2710271027102710
16,0600F8F328000000
30,1700000000003E70
55,200081017F630000
20,673E400000000000
22,0000000000000000
41,0061000000000000
30,5E5E000200100040
82,7D08400000000000
91,592F7F767F14A838
30,1700000000003E70
40,0A00000000000000
80,4C2D4D0301C3BFFF
73,1C251753179B1C3F
11,FFFE0064004A0000
15,2710271027102710
17,01F301F840500000
15,000000000000005F
17,0000000000000000
41,0061000000000000
00,27CE279127910100
01,0DCC000027100000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C3C0FF
15,2710271027102710
16,0600F8F328000000
41,0061000000000000
30,5E5E000200100040
30,1700000000003E70
82,7D08400000000000
91,592F7F817F09A838
80,4C2D4D0301C3C1FF
55,0000000000000000
73,1C2D1747177D1C41
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
47,0060000000000000
00,27C6279127910100
01,0DD4000027100000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C3C3FF
15,2710271027102710
16,0600F8F328000000
30,1700000000003E70
50,7D72386080000428
41,0061000000000000
30,5E5B000200100040
82,7D08400000000000
91,592F7F4B7EFEA838
00,27C6279127910100
01,0DD4000027100000
30,1700000000003E70
55,200081017F630000
80,4C2D4D0301C3C4FF
73,1C251749176D1C35
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C3C5FF
74,FFFC000000000000
15,2710271027102710
16,0600F8F328000000
17,01F301F872500000
15,000000000000005F
41,0061000000000000
00,27C2279127910100
01,0DE1000027100000
30,1700000000003E70
30,5E5A000200100040
82,7D08400000000000
91,592F7F6B7F1FA838
80,4C2D4D0301C3C6FF
73,1C251755172B1C3B
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
C4,0000000000000000
80,4C2D4D0301C3C8FF
15,2710271027102710
00,27C2279127910100
01,0DE1000027100000
16,0600F8F328000000
30,1700000000003E70
41,0061000000000000
50,0000000000000000
30,5E56000200100040
82,7F08400000000000
91,592F7F817EDFA838
30,1700000000003E70
80,4C2D4D0301C3C9FF
73,1C25175117311C41
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
50,7D72386080000628
41,0061000000000000
00,27C2279127910100
01,0DE1000027100000
30,1700000000003E70
55,200081017F630000
20,673E410000000000
22,0000000000000000
81,4C24010000000000
80,4C2D4D0301C3CAFF
15,2710271027102710
16,0600F8F328000000
41,0061000000000000
30,1700000000003E70
30,5E55000200100040
82,8008400000000000
91,592F7F3F7EFEA838
40,0A00000000000000
80,4C2D4D0301C3CBFF
73,1C25175D17011C31
11,FFFE0064004A0000
15,2710271027102710
17,01F301F8A4500000
15,000000000000005F
17,0000000000000000
00,27C2279127910100
01,0DDA000027100000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C3CDFF
15,2710271027102710
16,0600F8F328000000
30,1700000000003E70
41,0061000000000000
30,5E51000200100040
82,8108400000000000
91,592F7F817F35A838
47,0060000000000000
00,27C1279127910100
01,0DDA000027100000
30,1700000000003E70
80,4C2D4D0301C3CEFF
55,0000000000000000
73,1C23174517211C41
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
50,7D72386080000828
80,4C2D4D0301C3CFFF
15,2710271027102710
16,0600F8F328000000
41,0061000000000000
00,27C1279127910100
01,0DCA000027100000
30,1700000000003E70
55,200081017F630000
30,5E51000200100040
82,8208400000000000
91,592F7F557EFEA838
80,4C2D4D0301C3D0FF
73,1C2D174F171D1C37
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C3D2FF
74,FFFC000000000000
00,27C1279127910100
01,0DCA000027100000
15,2710271027102710
16,0600F8F328000000
17,01F301F8D6500000
30,1700000000003E70
15,000000000000005F
41,0061000000000000
30,5E50000200100040
82,8308400000000000
91,592F7F767F09A838
30,1700000000003E70
80,4C2D4D0301C3D3FF
73,1C25176517451C3F
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
41,0061000000000000
00,27C2279127910100
01,0DDE000027100000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C3D4FF
15,2710271027102710
16,0600F8F328000000
30,1700000000003E70
41,0061000000000000
50,0000000000000000
30,5E50000200100040
50,7D723860004A0A28
82,8308400000000000
91,592F7F817EF4A838
80,4C2D4D0301C3D5FF
73,1C211759176D1C41
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
00,27C2279127910100
01,0DDE000027100000
30,1700000000003E70
55,200081017F630000
20,673E420000000000
22,0000000000000000
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C3D7FF
15,2710271027102710
16,0600F8F328000000
30,1700000000003E70
41,0061000000000000
30,5E4D000200100040
82,8208400000000000
91,592F7F4B7F14A838
40,0A00000000000000
00,27C2279127910100
01,0DD2000027100000
30,1700000000003E70
80,4C2D4D0301C3D8FF
73,1C25175B176D1C35
11,FFFE0064004A0000
15,2710271027102710
17,01F301F808500000
15,000000000000005F
17,0000000000000000
41,0061000000000000
30,1700000000003E70
65,4000006108000000
53,3359454180979319
81,4C24010000000000
80,4C2D4D0301C3D9FF
15,2710271027102710
16,0600F8F328000000
41,0061000000000000
30,5E4D000200100040
47,0060000000000000
00,27C5279127910100
01,0DD2000027100000
30,1700000000003E70
82,8208400000000000
91,592F7F6B7EF4A838
80,4C2D4D0301C3DAFF
73,1C2F174F177D1C3B
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
55,0000000000000000
30,1700000000003E70
41,0061000000000000
50,7D72384602010C28
81,4C24010000000000
80,4C2D4D0301C3DCFF
15,2710271027102710
00,27C5279127910100
01,0DDC000027100000
16,0600F8F328000000
30,1700000000003E70
55,200081017F630000
41,0061000000000000
30,5E4D000200100040
82,8208400000000000
91,592F7F3F7F09A838
30,1700000000003E70
80,4C2D4D0301C3DDFF
73,1C27176317731C31
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
41,0061000000000000
00,27C5279127910100
01,0DDC000027100000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C3DEFF
74,FFFC000000000000
15,2710271027102710
16,0600F8F328000000
17,01F301F83A500000
15,000000000000005F
41,0061000000000000
30,5E4D000200100040
30,1700000000003E70
82,8108400000000000
91,592F7F557EDFA838
80,4C2D4D0301C3DFFF
73,1C23175717911C37
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
00,27C2279127910100
01,0DD8000027100000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
C4,0000000000000000
80,4C2D4D0301C3E1FF
15,2710271027102710
16,0600F8F328000000
30,1700000000003E70
50,7D72384602010E28
41,0061000000000000
50,0000000000000000
30,5E4D000200100040
82,7F08400000000000
91,592F7F767EFEA838
00,27C2279127910100
01,0DD8000027100000
30,1700000000003E70
55,200081017F630000
20,673E420000000000
22,0000000000000000
80,4C2D4D0301C3E2FF
73,1C21175D17711C3F
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
41,0061000000000000
30,1700000000003E70
81,4C24010000000000
80,4C2D4D0301C3E3FF
15,2710271027102710
16,0600F8F328000000
41,0061000000000000
30,5E50000200100040
00,27C2279127910100
01,0DD6000027100000
30,1700000000003E70
82,7E08400000000000
91,592F7F3F7F09A838
40,0A00000000000000
54,3731323238373033
80,4C2D4D0301C3E4FF
73,1C27175D17711C31
11,FFFE0064004A0000
15,2710271027102710
17,01F301F86C500000
15,000000000000005F
17,0000000000000000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C3E6FF
15,2710271027102710
16,0600F8F328000000
47,0060000000000000
00,27C4279127910100
01,0DD6000027100000
30,1700000000003E70
41,0061000000000000
30,5E51000200100040
82,7E08400000000000
91,592F7F6B7F1FA838
30,1700000000003E70
80,4C2D4D0301C3E7FF
55,0000000000000000
73,1C2F175917631C3B
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
50,7D72386000001028
41,0061000000000000
00,27C4279127910100
01,0DCE000027100000
30,1700000000003E70
55,200081017F630000
81,4C24010000000000
80,4C2D4D0301C3E8FF
15,2710271027102710
16,0600F8F328000000
41,0061000000000000
30,5E51000200100040
30,1700000000003E70
82,7F08400000000000
91,592F7F2A7EF4A838
80,4C2D4D0301C3E9FF
73,1C2B1745173F1C2D
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
00,27C4279127910100
01,0DCE000027100000
30,1700000000003E70
23,0000000000000000
41,0061000000000000
FF,1102DB015F000000
81,4C24010000000000
80,4C2D4D0301C3EBFF
74,FFFC000000000000
15,2710271027102710
16,0600F8F3AA000000
17,01F301F89E500000
30,1700000000003E70
15,000000000000005F
41,0061000000000000
30,5E55000200100040
82,7F08400000000000
91,592F7F4B7EDFA838
00,27C6279127910100
01,0DD4000027100000
30,1700000000003E70
80,4C2D4D0301C3ECFF
73,1C211749173B1C35
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
41,0061000000000000
30,1700000000003E70
50,7D72386000000228
81,4C24010000000000
80,4C2D4D0301C3EDFF
15,2710271027102710
16,0600F8F3AA000000
41,0061000000000000
00,27C6279127910100
01,0DD4000027100000
30,1700000000003E70
55,200081017F630000
50,0000000000000000
20,673E430000000000
22,0000000000000000
30,5E56000200100040
82,7F08400000000000
91,592F7F4B7EFEA838
80,4C2D4D0301C3EEFF
73,1C21175D17311C35
11,FFFE0064004A0000
15,2710271027102710
17,0000000000000000
30,1700000000003E70
41,0061000000000000
81,4C24010000000000
80,4C2D4D0301C3F0FF
15,2710271027102710
16,0600F8F3AA000000
00,27C6279127910100
01,0DD4000027100000
30,1700000000003E70
41,0061000000000000
30,5E55000200100040
82,7F08400000000000
91,592F7F767F35A838
40,0A00000000000000
30,1700000000003E70
80,4C2D4D0301C3F1FF
73,1C2F1749173F1C3F
11,FFFE0064004A0000
15,2710271027102710
17,01F301F8D0500000
15,000000000000005F
17,0000000000000000
41,0061000000000000
47,0060000000000000
00,27C1279127910100
01,0DDF000027100000
30,1700000000003E70
